ANO_INIC_VIG,ANO_INIC_VIG_GERAL,ANO_MES_EMIS_GERAL,ANO_MES_INIC_VIG_APOL,ANO_MODELO,COD_CIA_EMIS,COD_CLASSE_BONUS,COD_PROD,COD_UNID_EMIS,DSC_ESTADO_CIVIL_CONDUTOR,DSC_FAMILIA_VEICULO,DSC_PORTE_VEICULO,DSC_REGIAO_GEO,DSC_REGIONAL_MODEL,DSC_SEGMENTO_VEICULO,DSC_SEXO_CONDUTOR,DT_INIC_ANO_VIG,GR_RISCO_TT,GRUPO_RISCO_BRASIL,IDADE_SEGURADO_F_ATUAL,IDC_ESTADO_CIVIL_CONDUTOR,NME_REGIAO_GEO,NME_REGIAO_POLITICA,NME_REGIAO_RISCO,NUM_APOLICE,NUM_ENDOSSO,QTD_IDADE_CONDUTOR,QTD_IDADE_SEGURADO,QTD_IDADE_VEICULO,QTD_SIN_PP,QTD_SIN_PP_TOTAL,QTD_SIN_PT,QTD_SIN_RB,QTD_SIN_RCF,QTD_SIN_TOTAL,SIG_FABRIC,VAL_LMR_CASCO_FINAL,VAL_LMR_RCF_DM,VAL_PR_ANUAL_CASCO,VAL_PR_ANUAL_RCF_DM,VAL_PR_CASCO,VAL_PR_FINAL_CASCO,VAL_PR_FINAL_RCF_DM,VAL_PR_RISCO_CASCO,VAL_PR_RISCO_RCF_DC,VAL_PR_RISCO_RCF_DM
2019,2019,201907,201907,2015,7110,10,4,132,01.CASADO,PEUGEOT 206/207/208,PEQUENO,SUDESTE,RJ,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,4,55,C,SUDESTE,RJ_CIDADE RJ - GRANDE TIJUCA 1,RJ_CIDADE RJ - GRANDE TIJUCA 1,32644780,0,54,54,4,0,0,0,0,0,0,PEUGE,42102.5,80000,840.98,194.18,840.98,672.501,157.481,610.535,5.31,106.192
2019,2019,201903,201903,2009,7110,10,4,60,01.CASADO,AZERA,MEDIO GRANDE,SUDESTE,RJ,SUPERIOR,01.MASCULINO,2019-01-01 00:00:00,0,5,57,C,SUDESTE,RJ_CIDADE RJ - ZONA SUL 2,RJ_CIDADE RJ - ZONA SUL 2,36328170,0,56,56,10,0,1,0,0,0,1,HYUND,31893,80000,866.12,242.2,866.12,518.439,239.969,774.289,10.521,210.412
2019,2019,201910,201910,2017,7110,2,4,132,03.SOLTEIRO,KA,COMPACTO,SUDESTE,RJ,POPULAR / ENTRADA,02.FEMININO,2019-01-01 00:00:00,0,6,46,S,SUDESTE,RJ_CENTRO FLUMINENSE 1,RJ_MESO CENTRO FLUMINENSE,33713140,0,45,39,2,0,0,0,0,0,0,FORD,34873,100000,955.03,278.93,955.03,773.126,182.753,833.318,9.844,196.873
2019,2019,201907,201811,2013,7110,6,4,132,05.SEM INFORMACAO,SPACEFOX,PEQUENO,SUDESTE,RJ,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,7,42,,SUDESTE,RJ_CENTRO FLUMINENSE 1,RJ_MESO CENTRO FLUMINENSE,30656180,17944155,42,999,5,0,0,0,0,0,0,VW,32910,200000,283.51,704.38,-31.59,0,548.943,817.742,17.16,343.192
2019,2019,201911,201911,2008,7110,10,4,132,01.CASADO,GOL,PEQUENO,SUDESTE,RJ,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,3,65,C,SUDESTE,RJ_MICRO SERRANA,RJ_MICRO SERRANA,33847760,0,64,64,11,0,0,0,0,0,0,VW,19270,100000,281.94,145.95,281.94,202.83,148.733,287.387,4.552,91.045
2019,2019,201906,201905,2009,7110,10,4,132,02.DIVORCIADO,FIESTA,PEQUENO,SUDESTE,RJ,POPULAR / ENTRADA,02.FEMININO,2019-01-01 00:00:00,0,5,58,D,SUDESTE,RJ_CIDADE RJ - ILHA 1,RJ_CIDADE RJ - ILHA 1,32163860,17875900,57,57,10,0,0,0,0,0,0,FORD,19131,50000,443.74,155.47,0,0,0,0,0,0
2019,2019,201902,201902,2010,7110,5,4,132,01.CASADO,FIT,PEQUENO,SUDESTE,RJ,STANDARD PREMIUM,01.MASCULINO,2019-01-01 00:00:00,0,7,71,C,SUDESTE,RJ_MESO SUL FLUMINENSE,RJ_MESO SUL FLUMINENSE,31424650,0,70,70,9,0,0,0,0,0,0,HONDA,30054,100000,777.59,294.15,777.59,1573.574,157.528,883.584,6.455,129.094
2019,2019,201905,201905,2017,7110,10,4,132,01.CASADO,ETIOS,PEQUENO,SUDESTE,RJ,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,1,68,C,SUDESTE,RJ_CIDADE RJ - GRANDE TIJUCA 4,RJ_CIDADE RJ - GRANDE TIJUCA 4,32232930,0,67,67,2,0,0,0,0,0,0,TOYOT,48732,150000,685.55,254.79,685.55,493.19,339.329,497.309,11.97,239.401
2019,2019,201910,201905,2013,7110,10,4,132,01.CASADO,C4,MEDIO,SUDESTE,RJ,INTERMEDIARIO,02.FEMININO,2019-01-01 00:00:00,0,6,61,C,SUDESTE,RJ_CIDADE RJ - GRANDE TIJUCA 1,RJ_CIDADE RJ - GRANDE TIJUCA 1,31979100,18276555,60,67,6,0,1,0,0,0,1,CITRO,27932,100000,491.7,235,-11.64,0,231.936,500.941,7.24,144.792
2019,2019,201903,201903,2011,7110,4,4,132,01.CASADO,CLIO,PEQUENO,SUDESTE,RJ,POPULAR / ENTRADA,01.MASCULINO,2019-01-01 00:00:00,0,6,58,C,SUDESTE,RJ_CIDADE RJ - ZONA SUL 1,RJ_CIDADE RJ - ZONA SUL 1,31632550,0,57,57,8,0,0,0,1,0,1,RENAU,17646,50000,643.15,220.98,643.15,1012.753,234.37,465.952,7.746,154.915
2019,2019,201907,201907,2015,7110,10,4,132,03.SOLTEIRO,SANDERO,PEQUENO,SUDESTE,RJ,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,2,55,S,SUDESTE,RJ_CIDADE RJ - ZONA SUL 1,RJ_CIDADE RJ - ZONA SUL 1,32857010,0,54,54,4,0,0,0,0,0,0,RENAU,31373,100000,424.18,165.52,424.18,313.17,215.315,440.632,7.251,145.023
2020,2020,202001,202001,2011,7110,10,4,132,01.CASADO,MINI COOPER,COMPACTO,SUDESTE,RJ,SUPERIOR,02.FEMININO,2020-01-01 00:00:00,0,5,67,C,SUDESTE,RJ_CIDADE RJ - BARRAJAC 3,RJ_CIDADE RJ - BARRAJAC 3,34357080,0,66,66,9,0,0,0,0,0,0,MINI,66644,100000,1513.85,249.96,1513.85,1253.072,188.968,1295.709,9.261,185.222
2020,2020,202001,202001,2016,7110,5,4,132,01.CASADO,HB20,PEQUENO,SUDESTE,RJ,STANDARD,02.FEMININO,2020-01-01 00:00:00,0,5,60,C,SUDESTE,RJ_CIDADE RJ - ZONA OESTE 3.1,RJ_CIDADE RJ - ZONA OESTE 3,34309760,0,59,59,4,0,0,0,0,0,0,HYUND,44102,100000,922.27,105.54,922.27,0,105.746,946.569,5.747,114.939
2019,2019,201909,201909,2011,7110,10,4,60,02.DIVORCIADO,TIIDA,MEDIO,SUDESTE,RJ,INTERMEDIARIO,01.MASCULINO,2019-01-01 00:00:00,0,7,45,D,SUDESTE,RJ_CIDADE RJ - ZONA SUL 1,RJ_CIDADE RJ - ZONA SUL 1,38283900,0,44,73,8,0,0,0,0,0,0,NISSA,29036,100000,820.16,139.65,820.16,0,144.561,693.969,6.368,127.362
2019,2019,201907,201908,2015,7110,10,4,132,03.SOLTEIRO,CAT 11,MEDIO,SUDESTE,RJ,SUPERIOR,01.MASCULINO,2019-01-01 00:00:00,0,6,58,S,SUDESTE,RJ_CIDADE NITEROI - PRAIAS DA BAIA 1,RJ_CIDADE NITEROI - PRAIAS DA BAIA 1,32862320,0,57,57,4,0,0,0,0,0,0,BMW,92513,100000,1773.31,230.4,1773.31,1463.126,177.193,1417.407,6.04,120.797
2019,2019,201912,201911,2018,7110,5,4,132,01.CASADO,SPIN,MEDIO,SUDESTE,RJ,INTERMEDIARIO,02.FEMININO,2019-01-01 00:00:00,0,4,40,C,SUDESTE,RJ_CIDADE RJ - BARRAJAC 1.1,RJ_CIDADE RJ - BARRAJAC 1,33972940,0,39,39,1,1,1,0,0,0,1,GM,62450,80000,1129.58,213.79,1129.58,0,214.267,908.849,8.951,179.025
2019,2019,201903,201903,2005,7110,10,4,132,01.CASADO,FIESTA,PEQUENO,SUDESTE,RJ,POPULAR / ENTRADA,01.MASCULINO,2019-01-01 00:00:00,0,4,69,C,SUDESTE,RJ_CIDADE RJ - GRANDE TIJUCA 2,RJ_CIDADE RJ - GRANDE TIJUCA 2,31658240,0,68,68,14,0,0,0,0,0,0,FORD,14095,100000,179.1,155.17,179.1,317.722,155.172,255.784,4.819,96.387
2019,2019,201903,201803,2008,7110,10,4,78,01.CASADO,C3,PEQUENO,SUDESTE,RJ,STANDARD PREMIUM,02.FEMININO,2019-01-01 00:00:00,0,8,49,C,SUDESTE,RJ_CIDADE RJ - BARRAJAC 1.2,RJ_CIDADE RJ - BARRAJAC 1,5423790,4568516,48,48,11,0,0,0,0,0,0,CITRO,17753,200000,979.24,388.37,18.65,1239.909,421.449,575.861,17.978,307.179
2019,2019,201903,201903,2015,7110,3,4,60,01.CASADO,CELTA,COMPACTO,SUDESTE,RJ,POPULAR / ENTRADA,01.MASCULINO,2019-01-01 00:00:00,0,5,66,C,SUDESTE,RJ_CIDADE RJ - ZONA SUL 2,RJ_CIDADE RJ - ZONA SUL 2,36186980,0,65,65,4,0,0,0,0,0,0,GM,25857,100000,524.61,152.38,524.61,526.26,155.172,404.727,4.497,89.948
2019,2019,201902,201809,2019,7110,8,4,132,01.CASADO,COROLLA,MEDIO,SUDESTE,RJ,INTERMEDIARIO,02.FEMININO,2019-01-01 00:00:00,0,5,41,C,SUDESTE,RJ_CIDADE NITEROI - OCEANICA,RJ_CIDADE NITEROI - OCEANICA,30184710,17566754,40,40,0,0,0,0,0,0,0,TOYOT,86120,100000,1859.1,325.8,282.78,2489.474,328.003,1917.788,8.821,176.415
2019,2019,201905,201905,2010,7110,10,4,132,01.CASADO,PALIO WEEKEND,PEQUENO,SUDESTE,RJ,AVENTUREIRO STANDARD,02.FEMININO,2019-01-01 00:00:00,0,8,70,C,SUDESTE,RJ_CIDADE RJ - ILHA 3,RJ_CIDADE RJ - ILHA 3,32120750,0,69,69,9,0,0,0,0,0,0,FIAT,28834,70000,1036.07,275.86,1036.07,800.274,148.8,755.633,6.977,139.536
2019,2019,201905,201905,2017,7110,4,4,132,01.CASADO,FIESTA,PEQUENO,SUDESTE,RJ,STANDARD PREMIUM,01.MASCULINO,2019-01-01 00:00:00,0,4,70,C,SUDESTE,RJ_MICRO LAGOS,RJ_MICRO LAGOS,32048820,0,69,69,2,0,0,0,0,0,0,FORD,51755,100000,873.24,215.87,873.24,0,214.843,686.166,5.845,116.9
2019,2019,201902,201804,2017,7110,10,4,132,01.CASADO,COROLLA,MEDIO,SUDESTE,RJ,INTERMEDIARIO,01.MASCULINO,2019-01-01 00:00:00,0,8,40,C,SUDESTE,RJ_CIDADE NITEROI - OCEANICA,RJ_CIDADE NITEROI - OCEANICA,28650070,17549620,40,40,2,0,0,0,0,0,0,TOYOT,82066,100000,2700.8,260.6,1,3697.817,382.323,2120.068,11.245,224.896
2019,2019,201910,201910,2018,7110,10,4,132,01.CASADO,FIT,PEQUENO,SUDESTE,RJ,STANDARD PREMIUM,02.FEMININO,2019-01-01 00:00:00,0,4,61,C,SUDESTE,RJ_CIDADE NITEROI - OCEANICA,RJ_CIDADE NITEROI - OCEANICA,33703580,0,60,60,1,0,0,0,0,0,0,HONDA,64475.25,150000,1580.67,348.34,1580.67,1172.216,226.26,939.017,7.66,153.197
2019,2019,201902,201808,2019,7110,6,4,132,01.CASADO,MOBI,COMPACTO,SUDESTE,RJ,POPULAR / ENTRADA,01.MASCULINO,2019-01-01 00:00:00,0,3,37,C,SUDESTE,RJ_CIDADE RJ - ZONA SUL 1,RJ_CIDADE RJ - ZONA SUL 1,29696110,17527570,36,70,7,0,0,0,0,0,0,FIAT,37722,50000,559.44,164.04,-94.83,946.227,172.359,641.354,4.973,99.468
2019,2019,201903,201903,2014,7110,5,4,132,01.CASADO,PRISMA,COMPACTO,SUDESTE,RJ,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,0,32,C,SUDESTE,RJ_MESO METROPOLITANA DO RIO DE JANEIRO 1,RJ_MESO METROPOLITANA DO RIO DE JANEIRO,31625900,0,31,31,5,1,2,0,0,1,2,GM,37339,60000,1548.46,302.73,1548.46,3894.397,192.306,1357.107,6.947,138.942
2019,2019,201907,201907,2010,7110,10,4,132,01.CASADO,PEUGEOT 206/207/208,PEQUENO,SUDESTE,RJ,AVENTUREIRO STANDARD,02.FEMININO,2019-01-01 00:00:00,0,6,70,C,SUDESTE,RJ_MICRO SERRANA,RJ_MICRO SERRANA,32637360,0,69,69,9,0,0,0,0,0,0,PEUGE,19540,100000,337.02,154.47,337.02,0,155.237,490.019,8.693,123.775
2019,2019,201912,201912,2015,7110,10,4,132,01.CASADO,LOGAN,PEQUENO,SUDESTE,RJ,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,3,77,C,SUDESTE,RJ_CIDADE RJ - GRANDE TIJUCA 4,RJ_CIDADE RJ - GRANDE TIJUCA 4,34042570,0,76,76,4,0,0,0,0,0,0,RENAU,35106.75,100000,598.23,174.05,598.23,441.67,144.929,504.987,5.48,109.593
2019,2019,201905,201905,2014,7110,5,4,132,03.SOLTEIRO,COBALT,PEQUENO,SUDESTE,RJ,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,7,39,S,SUDESTE,RJ_CIDADE RJ - BARRAJAC 1.1,RJ_CIDADE RJ - BARRAJAC 1,32197270,0,38,38,5,0,0,0,0,0,0,GM,37191,50000,1515.22,244.71,1515.22,1222.548,385.795,1138.798,13.938,278.769
2020,2020,202001,202001,2015,7110,9,4,132,01.CASADO,COBALT,PEQUENO,SUDESTE,RJ,STANDARD,01.MASCULINO,2020-01-01 00:00:00,0,5,39,C,SUDESTE,RJ_MESO METROPOLITANA DO RIO DE JANEIRO 2,RJ_MESO METROPOLITANA DO RIO DE JANEIRO,34396090,0,38,38,5,0,0,0,0,0,0,GM,36820,100000,581.98,130.54,581.98,0,127.141,731.527,5.884,121.035
2019,2019,201908,201908,2019,7110,10,4,132,01.CASADO,FOX,COMPACTO,SUDESTE,RJ,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,3,47,C,SUDESTE,RJ_CIDADE RJ - GRANDE TIJUCA 2,RJ_CIDADE RJ - GRANDE TIJUCA 2,33131290,0,46,46,0,0,0,0,0,0,0,VW,56187,80000,1127.21,169.68,1127.21,0,168,637.806,6.339,126.788
2019,2019,201912,201911,2018,7110,10,4,132,01.CASADO,LOGAN,PEQUENO,SUDESTE,RJ,POPULAR / ENTRADA,02.FEMININO,2019-01-01 00:00:00,0,3,44,C,SUDESTE,RJ_CIDADE RJ - ILHA 1,RJ_CIDADE RJ - ILHA 1,33994680,0,43,74,1,0,0,0,0,0,0,RENAU,35257,80000,632.17,172.11,632.17,437.242,146.54,469.328,7.644,151.134
2020,2020,202001,202001,2010,7110,10,4,132,03.SOLTEIRO,FIESTA,PEQUENO,SUDESTE,RJ,POPULAR / ENTRADA,02.FEMININO,2020-01-01 00:00:00,0,4,54,S,SUDESTE,RJ_CIDADE RJ - GRANDE TIJUCA 2,RJ_CIDADE RJ - GRANDE TIJUCA 2,34405610,0,53,53,10,0,0,0,0,0,0,FORD,19520,100000,439.46,297.33,439.46,316.151,262.116,322.342,5.639,105.656
2019,2019,201901,201901,2015,7110,1,4,60,03.SOLTEIRO,HB20,PEQUENO,SUDESTE,RJ,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,7,36,S,SUDESTE,RJ_CIDADE RJ - ZONA SUL 2,RJ_CIDADE RJ - ZONA SUL 2,35686580,0,35,35,4,0,0,0,0,0,0,HYUND,45395,50000,583.45,268.64,583.45,586.104,266.541,810.801,10.759,215.172
2019,2019,201902,201902,2009,7110,5,4,132,01.CASADO,CORSA,PEQUENO,SUDESTE,RJ,POPULAR / ENTRADA,02.FEMININO,2019-01-01 00:00:00,0,7,60,C,SUDESTE,RJ_MICRO SERRANA,RJ_MICRO SERRANA,31363850,0,59,43,10,0,0,0,0,0,0,GM,16938,50000,530.21,187.25,530.21,755.662,102.426,447.898,4.451,89.013
2019,2019,201909,201909,2010,7110,10,4,132,01.CASADO,LINEA,MEDIO,SUDESTE,RJ,INTERMEDIARIO,01.MASCULINO,2019-01-01 00:00:00,0,2,76,C,SUDESTE,RJ_CIDADE RJ - ZONA SUL 2,RJ_CIDADE RJ - ZONA SUL 2,33244280,0,75,75,9,0,0,0,0,0,0,FIAT,24461,80000,328.41,202.88,328.41,265.858,148.241,280.574,12.985,118.207
2019,2019,201908,201901,2017,7110,10,4,132,01.CASADO,FIT,PEQUENO,SUDESTE,RJ,STANDARD PREMIUM,01.MASCULINO,2019-01-01 00:00:00,0,5,70,C,SUDESTE,RJ_MESO METROPOLITANA DO RIO DE JANEIRO 1,RJ_MESO METROPOLITANA DO RIO DE JANEIRO,31172760,18022146,70,65,2,0,0,0,0,0,0,HONDA,57396,80000,1091.9,198.97,-37.95,0,123.422,1252.592,5.011,100.225
2019,2019,201904,201904,2014,7110,8,4,132,01.CASADO,CRUZE,MEDIO,SUDESTE,RJ,INTERMEDIARIO,02.FEMININO,2019-01-01 00:00:00,0,4,35,C,SUDESTE,RJ_DEMAIS 2,RJ_DEMAIS,31879150,0,34,35,5,1,2,0,0,1,2,GM,49214,100000,708.52,164.29,708.52,637.829,227.981,959.176,8.493,169.862
2019,2019,201907,201907,2013,7110,5,4,132,01.CASADO,FIESTA,PEQUENO,SUDESTE,RJ,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,8,67,C,SUDESTE,RJ_MESO METROPOLITANA DO RIO DE JANEIRO 2,RJ_MESO METROPOLITANA DO RIO DE JANEIRO,32619010,18010202,66,66,6,0,0,0,0,0,0,FORD,26291,80000,673.73,251.8,0,0,0,0,0,0
2020,2020,202002,202002,2012,7110,8,4,132,03.SOLTEIRO,AGILE,PEQUENO,SUDESTE,RJ,STANDARD,01.MASCULINO,2020-01-01 00:00:00,0,6,30,S,SUDESTE,RJ_CIDADE RJ - GRANDE TIJUCA 1,RJ_CIDADE RJ - GRANDE TIJUCA 1,34618400,0,29,63,8,0,0,0,0,0,0,GM,25734,75000,1096.23,279.25,1096.23,0,281.864,626.122,6.489,129.781
2019,2019,201911,201911,2012,7110,10,4,132,01.CASADO,PEUGEOT 407/408,MEDIO,SUDESTE,RJ,INTERMEDIARIO,01.MASCULINO,2019-01-01 00:00:00,0,3,72,C,SUDESTE,RJ_MESO NORTE FLUMINENSE,RJ_MESO NORTE FLUMINENSE,33849300,0,71,71,7,0,0,0,0,0,0,PEUGE,28956,200000,412.96,335.54,412.96,341.408,198.279,386.061,4.538,90.765
2019,2019,201908,201908,2017,7110,9,4,132,01.CASADO,VERSA,PEQUENO,SUDESTE,RJ,STANDARD,01.MASCULINO,2019-01-01 00:00:00,0,4,43,C,SUDESTE,RJ_MICRO LAGOS,RJ_MICRO LAGOS,33110630,0,42,42,2,0,0,0,0,0,0,NISSA,44756,100000,654.27,159.92,654.27,0,161.217,899.293,7.236,144.726
2019,2019,201907,201906,2020,7110,4,4,132,03.SOLTEIRO,MOBI,COMPACTO,SUDESTE,RJ,POPULAR / ENTRADA,02.FEMININO,2019-01-01 00:00:00,0,7,29,S,SUDESTE,RJ_CIDADE RJ - ZONA NORTE 1,RJ_CIDADE RJ - ZONA NORTE 1,32227760,17971055,28,62,4,0,0,0,0,0,0,FIAT,46200,50000,1735.67,367.42,-28.39,0,149.828,1045.014,5.148,102.957
2019,2019,201910,201910,2015,7110,10,4,132,01.CASADO,COROLLA,MEDIO,SUDESTE,RJ,INTERMEDIARIO,01.MASCULINO,2019-01-01 00:00:00,0,6,74,C,SUDESTE,RJ_CIDADE RJ - ILHA 1,RJ_CIDADE RJ - ILHA 1,33599700,0,73,73,4,0,0,0,0,0,0,TOYOT,68106,100000,1598.24,237.84,1598.24,1214.935,172.624,1590.682,8.202,164.034
2019,2019,201912,201912,2018,7110,6,4,132,01.CASADO,ONIX,PEQUENO,SUDESTE,RJ,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,4,28,C,SUDESTE,RJ_DEMAIS 2,RJ_DEMAIS,34112710,0,27,29,1,0,0,0,0,0,0,GM,48049,100000,821.66,123.94,821.66,0,122.282,746.668,5.823,116.457
2019,2019,201906,201906,2014,7110,10,4,132,01.CASADO,SANDERO,PEQUENO,SUDESTE,RJ,AVENTUREIRO STANDARD,02.FEMININO,2019-01-01 00:00:00,0,7,71,C,SUDESTE,RJ_CIDADE RJ - ZONA NORTE 4,RJ_CIDADE RJ - ZONA NORTE 4,32307490,0,70,70,5,0,0,0,0,0,0,RENAU,35448,50000,1054.23,129.62,1054.23,0,130.727,611.623,4.446,88.925
2019,2019,201912,201912,2015,7110,10,4,132,02.DIVORCIADO,FIT,PEQUENO,SUDESTE,RJ,STANDARD PREMIUM,01.MASCULINO,2019-01-01 00:00:00,0,4,67,D,SUDESTE,RJ_CIDADE RJ - BARRAJAC 1.1,RJ_CIDADE RJ - BARRAJAC 1,34144140,0,66,66,4,0,0,0,0,0,0,HONDA,44947,100000,785.57,144.16,785.57,0,149.917,685.629,9.027,180.54
2019,2019,201904,201904,2014,7110,5,4,132,03.SOLTEIRO,FIESTA,PEQUENO,SUDESTE,RJ,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,5,43,S,SUDESTE,RJ_CIDADE RJ - ZONA SUL 2,RJ_CIDADE RJ - ZONA SUL 2,31882530,0,42,42,5,0,0,0,0,0,0,FORD,33329,100000,491.6,167.43,491.6,394.019,226.566,543.877,9.018,180.351
2019,2019,201908,201907,2010,7110,7,4,132,01.CASADO,FIT,PEQUENO,SUDESTE,RJ,STANDARD PREMIUM,01.MASCULINO,2019-01-01 00:00:00,0,1,76,C,SUDESTE,RJ_MICRO LAGOS,RJ_MICRO LAGOS,32723630,18044255,75,75,9,0,0,0,0,0,0,HONDA,32755,50000,900.76,150.43,0,0,0,0,0,0
2019,2019,201911,201911,2014,7110,10,4,60,03.SOLTEIRO,LOGAN,PEQUENO,SUDESTE,RJ,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,5,46,S,SUDESTE,RJ_CIDADE RJ - ZONA SUL 1,RJ_CIDADE RJ - ZONA SUL 1,39143620,0,45,45,5,0,0,0,0,0,0,RENAU,35357.3,100000,668.87,194.41,668.87,526.74,168.798,608.121,9.932,198.632
2019,2019,201901,201809,2019,7110,10,4,132,01.CASADO,SPIN,MEDIO,SUDESTE,RJ,INTERMEDIARIO,02.FEMININO,2019-01-01 00:00:00,0,4,60,C,SUDESTE,RJ_CIDADE RJ - BARRAJAC 2,RJ_CIDADE RJ - BARRAJAC 2,30295000,17425387,59,59,10,0,0,0,0,0,0,GM,55132,100000,296.97,311.18,-115.05,1661.546,348.182,1019.901,11.046,220.912
2019,2019,201907,201907,2010,7110,10,4,132,01.CASADO,TIIDA,MEDIO,SUDESTE,RJ,INTERMEDIARIO,01.MASCULINO,2019-01-01 00:00:00,0,8,64,C,SUDESTE,RJ_CIDADE RJ - BARRAJAC 1.2,RJ_CIDADE RJ - BARRAJAC 1,32804350,0,63,63,9,0,0,0,0,0,0,NISSA,26619,70000,1094.62,191.31,1094.62,0,193.685,472.179,6.66,133.205
2020,2020,202001,201911,2019,7110,9,4,132,01.CASADO,HB20,COMPACTO,SUDESTE,RJ,STANDARD,01.MASCULINO,2020-01-01 00:00:00,0,3,46,C,SUDESTE,RJ_MICRO SERRANA,RJ_MICRO SERRANA,33968370,18487270,46,46,0.5,0,0,0,0,0,0,HYUND,52719,100000,667.66,111.25,1,0,120.078,672.805,7.532,150.643
2020,2020,202003,202003,2015,7110,10,4,132,03.SOLTEIRO,ETIOS,PEQUENO,SUDESTE,RJ,STANDARD,02.FEMININO,2020-01-01 00:00:00,0,3,47,S,SUDESTE,RJ_CIDADE RJ - ZONA SUL 3,RJ_CIDADE RJ - ZONA SUL 3,34822490,0,46,46,5,0,0,0,0,0,0,TOYOT,35123,80000,526.85,96.7,526.85,0,94.06,454.514,6.144,122.879
2019,2019,201910,201910,2012,7110,10,4,132,01.CASADO,AIRCROSS,PEQUENO,SUDESTE,RJ,AVENTUREIRO STANDARD,02.FEMININO,2019-01-01 00:00:00,0,5,36,C,SUDESTE,RJ_CIDADE NITEROI - PRAIAS DA BAIA 4,RJ_CIDADE NITEROI - PRAIAS DA BAIA 4,33728380,0,35,68,7,0,0,0,0,0,0,CITRO,32435,50000,590.52,92.38,590.52,465.043,173.3,578.145,6.811,136.223
2019,2019,201905,201905,2014,7110,10,4,132,01.CASADO,AIRCROSS,PEQUENO,SUDESTE,RJ,AVENTUREIRO STANDARD,02.FEMININO,2019-01-01 00:00:00,0,7,44,C,SUDESTE,RJ_CIDADE NITEROI - LESTE/PENDOTIBA/NORTE 1,RJ_CIDADE NITEROI - LESTE/PENDOTIBA/NORTE,32139410,0,43,43,5,0,0,0,0,0,0,CITRO,38076,80000,1245.67,319.13,1245.67,934.625,309.215,835.858,9.79,195.798
2019,2019,201905,201905,2017,7110,10,4,132,01.CASADO,FIT,PEQUENO,SUDESTE,RJ,STANDARD PREMIUM,01.MASCULINO,2019-01-01 00:00:00,0,5,46,C,SUDESTE,RJ_CIDADE NITEROI - PRAIAS DA BAIA 3,RJ_CIDADE NITEROI - PRAIAS DA BAIA 3,32275480,0,45,41,2,0,0,0,0,0,0,HONDA,58118,100000,976.93,341.33,976.93,0,338.59,1190.869,9.46,189.208
2019,2019,201906,201906,2019,7110,10,4,132,04.VIUVO,KA,COMPACTO,SUDESTE,RJ,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,3,61,V,SUDESTE,RJ_CIDADE RJ - ZONA NORTE 8,RJ_CIDADE RJ - ZONA NORTE 8,32554590,0,60,60,0,0,0,0,0,0,0,FORD,45257,50000,678.66,104.43,678.66,0,102.77,461.737,4.738,94.768
2019,2019,201911,201912,2019,7110,10,4,132,01.CASADO,ETIOS,PEQUENO,SUDESTE,RJ,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,4,50,C,SUDESTE,RJ_CIDADE RJ - ILHA 2,RJ_CIDADE RJ - ILHA 2,33926630,0,49,57,0.5,0,0,0,0,0,0,TOYOT,53145,200000,1013.07,279.36,1013.07,0,271.742,892.933,10.309,206.188
2019,2019,201902,201902,2014,7110,7,4,132,01.CASADO,JETTA,MEDIO,SUDESTE,RJ,INTERMEDIARIO,02.FEMININO,2019-01-01 00:00:00,0,6,47,C,SUDESTE,RJ_MICRO VALE DO PARAIBA FLUMINENSE 1,RJ_MICRO VALE DO PARAIBA FLUMINENSE,31310160,0,46,43,5,0,0,0,0,0,0,VW,55760,80000,778.05,136.45,778.05,1080.157,235.31,1076.238,7.574,151.48
2019,2019,201901,201901,2017,7110,10,4,132,01.CASADO,HB20,PEQUENO,SUDESTE,RJ,STANDARD,02.FEMININO,2019-01-01 00:00:00,0,5,52,C,SUDESTE,RJ_CIDADE RJ - ZONA SUL 1,RJ_CIDADE RJ - ZONA SUL 1,31066060,0,51,51,2,0,0,0,0,0,0,HYUND,44570,100000,1278.96,310.39,1278.96,927.29,196.999,1260.874,6.975,139.498
2019,2019,201912,201901,2013,7110,6,4,132,03.SOLTEIRO,TIIDA,MEDIO,SUDESTE,RJ,INTERMEDIARIO,02.FEMININO,2019-01-01 00:00:00,0,1,40,S,SUDESTE,RJ_CIDADE RJ - ZONA SUL 2,RJ_CIDADE RJ - ZONA SUL 2,31125780,18436641,39,39,6,0,0,0,0,0,0,NISSA,28501,80000,880.94,273.47,0,0,0,0,0,0
